 Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
44287,20038,17,1,2,0,766,0,383,383,383,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
38718,48120,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
35761,41803,17,1,2,0,750,0,375,375,375,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,16,0,0,0,0,0,0,2,750,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
35085,28000,17,109502,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,36500.66667,63177.71209,109452,2,109502,36500.66667,63177.71209,109452,2,0,0,0,0,0,0,0,0,0,32,0,36.52901317,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,32,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
56368,18288,17,378,6,0,2580,0,467,411,430,28.66356572,0,0,0,0,75.6,142.9888108,329,1,378,75.6,142.9888108,329,1,0,0,0,0,0,0,0,0,0,48,0,15873.01587,0,411,467,427.2857143,27.13370773,736.2380952,0,0,0,0,0,0,0,0,0,498.5,430,0,48,0,0,0,0,0,0,6,2580,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
52787,59339,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
49372,7396,17,1,2,0,766,0,383,383,383,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
60913,56115,17,213428,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,42685.6,58491.98942,109893,0,213428,42685.6,58491.98942,109893,0,0,0,0,0,0,0,0,0,0,48,0,28.11252507,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,48,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
58199,7035,17,108010,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,36003.33333,62318.0376,107962,1,108010,36003.33333,62318.0376,107962,1,0,0,0,0,0,0,0,0,0,32,0,37.033608,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,32,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
44288,9352,17,1,2,0,766,0,383,383,383,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
53591,62350,17,108014,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,36004.66667,62360.17993,108012,1,108014,36004.66667,62360.17993,108012,1,0,0,0,0,0,0,0,0,0,32,0,37.03223656,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,32,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
41339,57341,17,1,2,0,750,0,375,375,375,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,16,0,0,0,0,0,0,2,750,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
47250,52686,17,1,2,0,686,0,343,343,343,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,343,343,343,0,0,0,0,0,0,0,0,0,0,0,514.5,343,0,16,0,0,0,0,0,0,2,686,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
41340,25495,17,1,2,0,750,0,375,375,375,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,16,0,0,0,0,0,0,2,750,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
38719,23193,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
46532,51560,17,108414,4,0,1438,0,389,330,359.5,34.06366588,0,0,0,0,36138,62591.12003,108412,1,108414,36138,62591.12003,108412,1,0,0,0,0,0,0,0,0,0,32,0,36.89560389,0,330,389,353.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,32,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
39924,32195,17,1,2,0,766,0,383,383,383,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
60914,55216,17,212081,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,42416.2,58149.087,110051,0,212081,42416.2,58149.087,110051,0,0,0,0,0,0,0,0,0,0,48,0,28.29107747,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,48,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
51861,9498,17,108479,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,36159.66667,62627.78178,108476,1,108479,36159.66667,62627.78178,108476,1,0,0,0,0,0,0,0,0,0,32,0,36.87349625,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,32,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
33636,54285,17,2,2,0,954,0,477,477,477,0,0,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,16,0,1000000,0,477,477,477,0,0,0,0,0,0,0,0,0,0,0,715.5,477,0,16,0,0,0,0,0,0,2,954,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
41342,33898,17,1,2,0,750,0,375,375,375,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,16,0,0,0,0,0,0,2,750,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
41191,62489,17,218340,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,43668,59794.5749,109675,1,218340,43668,59794.5749,109675,1,0,0,0,0,0,0,0,0,0,48,0,27.48007694,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,48,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
44289,3982,17,1,2,0,766,0,383,383,383,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
39055,37749,17,45,2,0,750,0,375,375,375,0,0,0,0,0,45,0,45,45,45,45,0,45,45,0,0,0,0,0,0,0,0,0,16,0,44444.44444,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,16,0,0,0,0,0,0,2,750,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
37834,7548,17,107785,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,35928.33333,62185.53591,107734,2,107785,35928.33333,62185.53591,107734,2,0,0,0,0,0,0,0,0,0,32,0,37.11091525,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,32,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
41341,43580,17,1,2,0,750,0,375,375,375,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,16,0,0,0,0,0,0,2,750,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
34170,11296,17,1,2,0,750,0,375,375,375,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,16,0,0,0,0,0,0,2,750,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
38720,32908,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
58512,42014,17,219122,6,0,2136,0,401,329,356,35.08845964,0,0,0,0,43824.4,59988.10534,110022,1,219122,43824.4,59988.10534,110022,1,0,0,0,0,0,0,0,0,0,48,0,27.38200637,0,329,401,352.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,410.8333333,356,0,48,0,0,0,0,0,0,6,2136,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
50814,15309,17,217947,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,43589.4,59687.93893,109674,1,217947,43589.4,59687.93893,109674,1,0,0,0,0,0,0,0,0,0,48,0,27.52962876,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,48,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
38591,54285,17,53,6,0,2580,0,467,411,430,28.66356572,0,0,0,0,10.6,21.47789561,49,0,53,10.6,21.47789561,49,0,0,0,0,0,0,0,0,0,0,48,0,113207.5472,0,411,467,427.2857143,27.13370773,736.2380952,0,0,0,0,0,0,0,0,0,498.5,430,0,48,0,0,0,0,0,0,6,2580,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
47553,18288,17,1,2,0,950,0,475,475,475,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,475,475,475,0,0,0,0,0,0,0,0,0,0,0,712.5,475,0,16,0,0,0,0,0,0,2,950,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
34743,61941,17,216459,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,43291.8,59293.50064,110094,0,216459,43291.8,59293.50064,110094,0,0,0,0,0,0,0,0,0,0,48,0,27.71887517,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,48,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
47515,47454,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
54674,44599,17,1,2,0,750,0,375,375,375,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,16,0,0,0,0,0,0,2,750,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
58386,1400,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
44290,6604,17,0,2,0,766,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
39926,42378,17,1,2,0,766,0,383,383,383,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
39734,5386,17,48,2,0,802,0,401,401,401,0,0,0,0,0,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,16,0,41666.66667,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
39736,19635,17,0,2,0,802,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
39630,45854,17,1,2,0,750,0,375,375,375,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,16,0,0,0,0,0,0,2,750,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
39925,47848,17,1,2,0,766,0,383,383,383,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
39057,53614,17,1,2,0,750,0,375,375,375,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,16,0,0,0,0,0,0,2,750,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
34932,18288,17,1,2,0,954,0,477,477,477,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,477,477,477,0,0,0,0,0,0,0,0,0,0,0,715.5,477,0,16,0,0,0,0,0,0,2,954,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
43891,34150,17,109235,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,36411.66667,63065.1246,109233,1,109235,36411.66667,63065.1246,109233,1,0,0,0,0,0,0,0,0,0,32,0,36.6183,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,32,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
44241,49149,17,47,2,0,750,0,375,375,375,0,0,0,0,0,47,0,47,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,16,0,42553.19149,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,16,0,0,0,0,0,0,2,750,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
60915,3496,17,218610,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,43722,59846.29083,109546,1,218610,43722,59846.29083,109546,1,0,0,0,0,0,0,0,0,0,48,0,27.44613696,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,48,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
49373,61257,17,1,2,0,766,0,383,383,383,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
49374,40926,17,0,2,0,766,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
53144,59827,17,48,2,0,802,0,401,401,401,0,0,0,0,0,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,16,0,41666.66667,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
36986,35725,17,109532,4,0,1438,0,389,330,359.5,34.06366588,0,0,0,0,36510.66667,63236.59763,109530,1,109532,36510.66667,63236.59763,109530,1,0,0,0,0,0,0,0,0,0,32,0,36.51900814,0,330,389,353.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,32,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
50815,41719,17,216726,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,43345.2,59361.90501,109934,1,216726,43345.2,59361.90501,109934,1,0,0,0,0,0,0,0,0,0,48,0,27.68472634,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,48,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
43878,20678,17,989199,20,0,7242,0,401,321,362.1,30.12762328,0,0,0,0,52063.10526,56387.34624,111722,0,989199,52063.10526,56387.34624,111722,0,0,0,0,0,0,0,0,0,0,264,0,20.21837871,0,321,401,360.1428571,30.70388528,942.7285714,0,0,0,0,0,0,0,0,0,378.15,362.1,0,264,0,0,0,0,0,0,20,7242,0,0,-1,-1,19,0,0,0,0,0,0,0,0,0,0,1,UDP
47514,30836,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
46054,22535,17,216082,24,0,9316,0,423,343,388.1666667,30.6362483,0,0,0,0,9394.869565,36633.94089,177209,1,216082,9394.869565,36633.94089,177209,1,0,0,0,0,0,0,0,0,0,192,0,111.068946,0,343,423,386.36,31.32209018,981.0733333,0,0,0,0,0,0,0,0,0,402.4583333,388.1666667,0,192,0,0,0,0,0,0,24,9316,0,0,-1,-1,23,8,0,0,0,0,0,0,0,0,0,1,UDP
44242,60272,17,1,2,0,750,0,375,375,375,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,16,0,0,0,0,0,0,2,750,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
41193,17197,17,215422,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,43084.4,58974.18375,109954,1,215422,43084.4,58974.18375,109954,1,0,0,0,0,0,0,0,0,0,48,0,27.85230849,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,48,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
43892,42595,17,108473,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,36157.66667,62586.2166,108426,1,108473,36157.66667,62586.2166,108426,1,0,0,0,0,0,0,0,0,0,32,0,36.87553585,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,32,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
33897,15635,17,106979,4,0,1438,0,389,330,359.5,34.06366588,0,0,0,0,35659.66667,61722.78989,106931,0,106979,35659.66667,61722.78989,106931,0,0,0,0,0,0,0,0,0,0,32,0,37.3905159,0,330,389,353.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,32,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
58811,22009,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
44243,34610,17,49,2,0,750,0,375,375,375,0,0,0,0,0,49,0,49,49,49,49,0,49,49,0,0,0,0,0,0,0,0,0,16,0,40816.32653,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,16,0,0,0,0,0,0,2,750,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
33896,11141,17,108837,4,0,1438,0,389,330,359.5,34.06366588,0,0,0,0,36279,62835.3392,108835,1,108837,36279,62835.3392,108835,1,0,0,0,0,0,0,0,0,0,32,0,36.75220743,0,330,389,353.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,32,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
41192,51942,17,216940,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,43388,59416.15186,109712,1,216940,43388,59416.15186,109712,1,0,0,0,0,0,0,0,0,0,48,0,27.6574168,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,48,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
53147,51869,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
57709,52313,17,49,2,0,802,0,401,401,401,0,0,0,0,0,49,0,49,49,49,49,0,49,49,0,0,0,0,0,0,0,0,0,16,0,40816.32653,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
53145,45666,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
49375,25018,17,1,2,0,766,0,383,383,383,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
34744,10169,17,214930,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,42986,58891.01623,110182,1,214930,42986,58891.01623,110182,1,0,0,0,0,0,0,0,0,0,48,0,27.9160657,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,48,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
41194,56776,17,214220,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,42844,58701.23143,109999,0,214220,42844,58701.23143,109999,0,0,0,0,0,0,0,0,0,0,48,0,28.0085893,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,48,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
47971,36310,17,109134,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,36378,63006.81223,109132,1,109134,36378,63006.81223,109132,1,0,0,0,0,0,0,0,0,0,32,0,36.65218905,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,32,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
